@RELATION instrumentClassifier
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {cello,acoustic guitar,clarinet,electric guitar,flute,organ,piano,piano,saxophone,violin}

@DATA
0.063626,0.015282,3.150550,0.152668,0.177924,0.676187,0.004777,0.103668,-24.157861,1.633558,0.423698,0.166835,0.069797,0.009068,-0.075764,0.045866,-0.093219,0.000626,-0.002907,0.171737,-0.032403,0.018752,0.004441,0.052447,0.013924,0.019800,0.014123,0.028244,0.005737,0.008065,0.007849,0.029062,0.005618,0.022878,0.023870,0.009865,0.124497,0.032866,0.025764,0.372820,0.002426,0.064976,1.028237,0.632585,0.411605,0.319942,0.269178,0.255766,0.244805,0.225386,0.244352,0.210573,0.232454,0.232311,0.228269,0.018550,0.005333,0.037718,0.014413,0.017179,0.014756,0.029753,0.011107,0.008639,0.008005,0.021331,0.006069,0.010930,electric guitar
0.055970,0.010525,3.095483,0.159008,0.198965,0.461300,0.007269,0.073907,-25.303451,2.137616,0.240155,-0.288351,-0.215115,-0.117694,-0.376186,-0.041424,-0.078936,-0.018580,-0.060774,0.208332,-0.082799,0.022748,0.005756,0.023892,0.020712,0.017157,0.022841,0.032938,0.003181,0.017132,0.015121,0.020954,0.007576,0.027439,0.029858,0.005442,0.225032,0.043173,0.023207,0.306948,0.005427,0.063514,0.916724,0.403100,0.344051,0.298822,0.258913,0.237098,0.269758,0.270866,0.283539,0.357392,0.336467,0.275269,0.221193,0.030145,0.008064,0.022143,0.026844,0.023147,0.028177,0.033510,0.005525,0.020237,0.018684,0.023323,0.009776,0.011245,electric guitar
0.057651,0.026889,3.083832,0.165388,0.199861,0.483420,0.008431,0.077162,-24.113888,1.902843,0.259451,-0.344590,-0.123676,0.080097,-0.233935,0.005697,0.028976,0.095919,-0.141682,0.047967,-0.118174,0.027116,0.006716,0.026031,0.014468,0.017629,0.016713,0.027467,0.003796,0.008897,0.014187,0.031150,0.015239,0.029747,0.025962,0.015158,0.264285,0.038637,0.020239,0.275074,0.006131,0.064907,0.928498,0.397184,0.370424,0.333482,0.350772,0.334014,0.336014,0.336672,0.340670,0.280165,0.321691,0.296386,0.196609,0.035942,0.011928,0.025703,0.021895,0.022844,0.027748,0.040418,0.006938,0.013861,0.022386,0.033028,0.020371,0.015027,electric guitar
0.068489,0.016280,3.147333,0.159146,0.184868,0.682865,0.005492,0.104612,-23.885991,1.589212,0.134332,-0.144585,-0.129260,-0.142785,-0.265710,-0.085494,-0.127322,-0.107600,-0.176042,0.107517,-0.106206,0.031457,0.006150,0.024911,0.018631,0.016239,0.020395,0.018728,0.003049,0.008720,0.012497,0.023170,0.008498,0.022505,0.025108,0.008886,0.178350,0.032421,0.023218,0.291873,0.003948,0.048699,1.119376,0.470869,0.352731,0.303739,0.248056,0.261398,0.241949,0.250208,0.289132,0.312671,0.324034,0.246177,0.247537,0.034620,0.007269,0.024564,0.023925,0.016805,0.024422,0.021411,0.004333,0.009469,0.015019,0.021500,0.010241,0.010020,electric guitar
0.060380,0.019328,3.093652,0.160171,0.194853,0.539475,0.006860,0.084183,-24.158675,1.915557,0.298140,-0.388208,-0.149372,0.103832,-0.267852,-0.031265,-0.074698,0.080776,-0.012394,0.105947,-0.140894,0.024784,0.004568,0.029132,0.016716,0.016966,0.016904,0.028660,0.005131,0.009295,0.013876,0.020602,0.009100,0.024144,0.024515,0.011006,0.235563,0.036397,0.020721,0.262751,0.004574,0.053464,0.978900,0.431307,0.356847,0.314955,0.275774,0.278500,0.296361,0.325940,0.286261,0.314324,0.330851,0.255458,0.187139,0.028587,0.006761,0.028114,0.019366,0.018402,0.019603,0.034300,0.009429,0.011819,0.016681,0.021045,0.012013,0.011223,electric guitar
0.060231,0.020847,3.111012,0.149830,0.191305,0.415836,0.006693,0.071912,-23.865253,2.143200,0.066317,0.081657,0.027152,-0.195241,-0.126079,0.035019,0.058395,0.140667,-0.024773,0.039775,0.024206,0.023686,0.008117,0.036968,0.013993,0.016194,0.014481,0.029325,0.004598,0.012116,0.012736,0.030754,0.009041,0.022936,0.022414,0.010193,0.189658,0.034343,0.019888,0.233041,0.003913,0.048912,0.817639,0.401943,0.417928,0.345655,0.264932,0.356999,0.306418,0.264250,0.259962,0.286779,0.343531,0.361469,0.268526,0.023602,0.009249,0.030869,0.015885,0.017929,0.015726,0.032733,0.007178,0.013264,0.012943,0.023567,0.009211,0.008514,electric guitar
0.089164,0.014446,3.156096,0.174198,0.186867,0.896939,0.004425,0.142892,-24.194970,1.283130,0.404762,0.142448,0.010825,0.137472,-0.134429,-0.039829,-0.071013,0.053627,-0.056896,0.034098,-0.053232,0.019602,0.004318,0.027319,0.011160,0.014847,0.015704,0.027444,0.004580,0.007381,0.006735,0.023889,0.006112,0.018159,0.023492,0.008819,0.176606,0.030195,0.018994,0.313960,0.002506,0.062728,0.876125,0.458889,0.340951,0.284476,0.273596,0.308304,0.298478,0.257627,0.273423,0.258960,0.289687,0.287605,0.223967,0.022788,0.005779,0.022159,0.011669,0.014161,0.019698,0.034052,0.007861,0.007467,0.005890,0.019381,0.006023,0.009587,electric guitar
0.083189,0.011513,3.152594,0.162612,0.178521,0.793168,0.005554,0.130544,-24.303051,1.140935,0.161588,0.205853,-0.061824,0.065973,-0.062009,-0.055602,-0.089275,0.098814,0.013956,0.085602,-0.022494,0.017901,0.005353,0.021745,0.011099,0.013399,0.013187,0.019379,0.009042,0.008765,0.007870,0.022042,0.006527,0.016196,0.024816,0.006261,0.175046,0.030508,0.020317,0.327592,0.002923,0.053813,0.776876,0.486988,0.353195,0.297207,0.283163,0.301189,0.313809,0.248677,0.278013,0.298911,0.331699,0.280958,0.231518,0.019708,0.007031,0.019881,0.011324,0.013662,0.014401,0.021887,0.012361,0.010663,0.007834,0.019225,0.008576,0.008012,electric guitar
0.074989,0.019686,3.138317,0.157954,0.181028,0.687489,0.005361,0.115200,-23.665183,1.490796,0.057720,0.181926,0.003761,-0.026119,-0.048112,-0.035913,0.001578,0.046792,-0.073528,0.111579,-0.045711,0.020290,0.004997,0.028298,0.011545,0.016948,0.013446,0.020037,0.005567,0.009487,0.008165,0.021104,0.009848,0.018212,0.021431,0.010568,0.177447,0.029174,0.020433,0.298626,0.003134,0.054308,0.783907,0.494992,0.388924,0.320431,0.254098,0.308915,0.324849,0.246832,0.264395,0.281703,0.321351,0.270645,0.251198,0.024106,0.006908,0.022064,0.012993,0.016190,0.015076,0.024759,0.010739,0.010207,0.007925,0.018635,0.009893,0.008716,electric guitar
0.091377,0.018677,3.146120,0.169947,0.178919,0.905302,0.004857,0.145064,-23.830490,0.882088,0.263619,0.273855,-0.028443,0.178178,-0.183578,-0.104829,-0.029273,0.106394,-0.227265,0.002101,0.036802,0.018096,0.008285,0.020389,0.009271,0.010584,0.010027,0.018831,0.007806,0.011057,0.006141,0.021382,0.006192,0.016110,0.023239,0.011388,0.171929,0.027644,0.019155,0.325392,0.002546,0.057801,0.917324,0.509978,0.336338,0.291395,0.254449,0.298332,0.313028,0.261856,0.265666,0.255219,0.292274,0.291460,0.225301,0.023017,0.010756,0.018646,0.010475,0.010053,0.011211,0.026040,0.013153,0.011613,0.006374,0.018909,0.006031,0.009252,electric guitar
0.077625,0.011529,3.090097,0.169647,0.189672,0.768091,0.004434,0.122132,-24.577255,1.705405,0.560238,0.105393,0.050859,0.001317,-0.183184,-0.048640,-0.072321,0.026989,-0.073043,0.016339,-0.183434,0.027361,0.003849,0.048064,0.019339,0.019517,0.012599,0.018586,0.006082,0.006605,0.010615,0.030220,0.004640,0.022745,0.033273,0.008338,0.211820,0.037230,0.020866,0.397937,0.002468,0.089804,1.163623,0.558233,0.344057,0.275256,0.243608,0.251681,0.262666,0.214824,0.197862,0.205214,0.210685,0.243180,0.200439,0.025636,0.004572,0.034511,0.018369,0.017866,0.013411,0.015987,0.011356,0.005799,0.009569,0.025147,0.004562,0.010229,electric guitar
0.082145,0.007978,3.099930,0.178751,0.196142,0.817785,0.003747,0.133541,-25.405888,1.714548,0.608163,-0.008247,0.058605,0.077878,-0.124135,-0.036414,-0.155519,-0.072886,-0.126070,-0.018751,-0.100048,0.026019,0.003220,0.048534,0.020055,0.024990,0.019108,0.018362,0.004005,0.006056,0.009115,0.024461,0.004286,0.021949,0.036569,0.005606,0.205144,0.041697,0.022542,0.437297,0.001918,0.105470,1.179313,0.515503,0.341761,0.256216,0.220675,0.238983,0.267426,0.211176,0.196451,0.210747,0.186605,0.206728,0.180867,0.024412,0.003741,0.038151,0.018109,0.023023,0.021494,0.014131,0.006771,0.005369,0.007455,0.020993,0.004061,0.010612,electric guitar
0.037974,0.012762,3.144119,0.135780,0.194322,0.218545,0.006366,0.042505,-25.291822,2.654725,0.418904,0.189967,0.148109,0.176648,-0.069647,0.075481,0.041349,0.097030,-0.081158,0.226124,-0.039505,0.021025,0.006262,0.063915,0.008628,0.026519,0.013750,0.049476,0.001968,0.008168,0.011007,0.051729,0.004528,0.035300,0.020433,0.005090,0.137697,0.041491,0.026106,0.189548,0.004387,0.037714,0.965122,0.343991,0.401229,0.305499,0.310761,0.258416,0.324572,0.228149,0.219774,0.248387,0.267839,0.299569,0.217150,0.021155,0.005839,0.041586,0.010008,0.023708,0.018847,0.037079,0.004476,0.006594,0.011127,0.042022,0.005048,0.011398,electric guitar
0.040102,0.023271,3.142573,0.135251,0.193652,0.208509,0.007371,0.046747,-24.288949,2.551778,0.335374,0.310791,0.107397,0.190205,-0.223467,0.000360,-0.002295,0.082365,0.091943,0.214883,-0.000149,0.021932,0.002991,0.060254,0.011988,0.022954,0.014148,0.055831,0.002103,0.007932,0.012636,0.049474,0.004389,0.033492,0.021276,0.010019,0.128859,0.042651,0.026521,0.190706,0.004447,0.034009,0.862857,0.374600,0.392417,0.272615,0.292096,0.312732,0.276271,0.256233,0.221881,0.305625,0.381762,0.326011,0.248318,0.021330,0.004587,0.043242,0.015678,0.022473,0.016981,0.044548,0.004369,0.007924,0.012757,0.038680,0.005782,0.011285,electric guitar
0.041114,0.032178,3.173453,0.123780,0.184879,0.186875,0.006638,0.051357,-23.669738,2.531666,0.027262,0.326316,0.050225,-0.037900,-0.057291,0.109446,0.089272,0.196542,-0.081152,0.069212,-0.018684,0.022606,0.004292,0.057253,0.015930,0.019403,0.014470,0.030095,0.002163,0.006380,0.008895,0.038801,0.011025,0.027256,0.017809,0.013194,0.119495,0.037347,0.028252,0.160167,0.004091,0.023629,0.907171,0.351274,0.362015,0.340902,0.288967,0.312302,0.335746,0.257605,0.244776,0.315406,0.376617,0.283952,0.240834,0.018213,0.005296,0.041407,0.017583,0.019322,0.015648,0.026472,0.004186,0.006756,0.008108,0.029510,0.007737,0.010365,electric guitar
0.045709,0.027195,3.154959,0.135255,0.187955,0.254422,0.006487,0.054090,-23.712797,2.358782,0.228712,0.274698,0.057166,0.082414,-0.182100,0.017398,0.013547,0.052914,-0.016982,0.249234,-0.003633,0.020477,0.004481,0.053124,0.013603,0.022957,0.017752,0.041100,0.002128,0.010985,0.009914,0.041368,0.005019,0.028113,0.019265,0.011564,0.125306,0.036649,0.024813,0.189645,0.003694,0.029246,0.831803,0.335874,0.355345,0.295138,0.308494,0.300715,0.327997,0.267929,0.236294,0.280695,0.381336,0.320269,0.244905,0.021788,0.005949,0.035420,0.015349,0.021967,0.020752,0.037691,0.003910,0.010221,0.009232,0.030192,0.005790,0.010313,electric guitar
0.050822,0.020018,3.166199,0.139406,0.187647,0.286150,0.005198,0.064617,-24.009108,2.108574,0.153215,0.468113,-0.012107,-0.018143,-0.044483,0.086878,0.059056,0.148078,-0.179610,0.143795,0.056445,0.019711,0.010358,0.045243,0.010731,0.021455,0.014439,0.035392,0.002287,0.015554,0.009634,0.037061,0.004762,0.025154,0.019475,0.009357,0.133559,0.037299,0.024935,0.208567,0.002699,0.033171,0.846947,0.346387,0.357149,0.296414,0.269468,0.312680,0.299073,0.256414,0.242116,0.268168,0.329059,0.274412,0.205637,0.020231,0.007147,0.034088,0.012498,0.018497,0.015140,0.035729,0.004369,0.010169,0.008163,0.026360,0.005560,0.010004,electric guitar
0.070339,0.013758,3.166980,0.154481,0.173794,0.823033,0.004651,0.123979,-24.278420,1.314331,0.452915,0.193537,0.062920,-0.011848,-0.109022,0.051704,-0.091256,0.093632,0.057429,0.223349,-0.056477,0.015452,0.005933,0.039420,0.010198,0.016969,0.012357,0.028712,0.004921,0.009716,0.009656,0.029817,0.005057,0.021075,0.025481,0.007792,0.147507,0.030496,0.025564,0.368081,0.002506,0.062624,1.005991,0.624548,0.364993,0.287939,0.276993,0.267471,0.239400,0.230585,0.255207,0.244546,0.262112,0.241352,0.234223,0.017100,0.007421,0.032626,0.011198,0.017069,0.012771,0.030875,0.007618,0.009540,0.009858,0.023961,0.006482,0.010780,electric guitar
0.039037,0.027136,3.115424,0.126815,0.184077,0.161840,0.008082,0.042268,-24.626242,2.992886,-0.244971,0.426664,0.210464,0.019907,-0.094061,0.048789,-0.100159,-0.022269,0.048200,0.009783,0.118535,0.005823,0.004194,0.055085,0.019482,0.049227,0.012048,0.054159,0.002081,0.009025,0.015640,0.039614,0.002749,0.034695,0.016801,0.015369,0.156446,0.031343,0.021553,0.161671,0.005055,0.031639,1.334936,0.531710,0.428563,0.317328,0.287573,0.287907,0.240236,0.237167,0.208611,0.260174,0.294662,0.236092,0.244556,0.005193,0.005364,0.045659,0.017787,0.042060,0.011982,0.044058,0.003107,0.008300,0.015200,0.025369,0.003459,0.011951,electric guitar
0.025390,0.023809,3.086085,0.115005,0.183847,0.114646,0.009037,0.020168,-25.849472,3.428860,0.723709,0.332853,0.177146,0.050528,0.203116,0.143418,0.101967,0.001392,0.064232,-0.011834,0.014641,0.031863,0.004563,0.077133,0.006511,0.024110,0.007108,0.084253,0.000620,0.005482,0.019703,0.039974,0.003566,0.042905,0.013345,0.012308,0.178182,0.032292,0.027402,0.108262,0.006870,0.017199,1.300928,0.514237,0.455801,0.311656,0.263852,0.251719,0.245853,0.211372,0.212941,0.205136,0.209167,0.209134,0.199514,0.025015,0.007276,0.057648,0.007940,0.025903,0.008192,0.057320,0.001128,0.007094,0.021375,0.029142,0.004790,0.012737,electric guitar
0.039146,0.019975,3.129563,0.130629,0.185040,0.186577,0.008845,0.038321,-25.198403,2.843620,0.037753,0.306638,-0.055757,0.025678,-0.035416,-0.016293,-0.116729,0.043972,0.118284,0.009927,0.052496,0.011844,0.003787,0.044931,0.017023,0.028567,0.009021,0.056338,0.002844,0.014236,0.015127,0.037770,0.005376,0.032601,0.018447,0.011792,0.163327,0.031396,0.021492,0.178201,0.007143,0.037734,1.219742,0.584690,0.356798,0.283787,0.310051,0.268962,0.252792,0.335979,0.345526,0.353699,0.339742,0.244694,0.203070,0.015695,0.005925,0.044353,0.019453,0.036339,0.013362,0.048831,0.004488,0.019379,0.016206,0.032993,0.006897,0.013675,electric guitar
0.045965,0.017408,3.100690,0.138041,0.184308,0.239321,0.009014,0.042870,-25.329762,2.564029,-0.033316,0.265599,-0.077809,0.092300,0.046662,0.072361,-0.116345,-0.081109,0.042430,0.093617,0.065509,0.007450,0.003999,0.041347,0.020523,0.030226,0.008351,0.058287,0.002496,0.010409,0.013144,0.034529,0.003057,0.031704,0.018360,0.011676,0.176315,0.032684,0.022888,0.189704,0.006517,0.030663,1.371528,0.657156,0.403899,0.285740,0.314872,0.289503,0.303377,0.275358,0.287394,0.317597,0.305574,0.234473,0.205688,0.010238,0.007130,0.040398,0.022515,0.039030,0.010115,0.051954,0.003866,0.013784,0.015605,0.028270,0.004324,0.014924,electric guitar
0.045635,0.032383,3.112117,0.130225,0.180516,0.206771,0.009204,0.049737,-24.158458,2.561192,-0.331131,0.463896,0.120895,0.097127,-0.096736,0.009242,-0.082231,-0.087652,0.027841,0.088240,0.134762,0.005246,0.004998,0.048373,0.022573,0.048082,0.008732,0.055368,0.002094,0.007600,0.011132,0.032466,0.001898,0.034555,0.017613,0.017431,0.174660,0.031306,0.023773,0.176229,0.005590,0.031281,1.359704,0.608921,0.460508,0.283214,0.336363,0.301851,0.300245,0.256716,0.233292,0.277239,0.345461,0.287249,0.262684,0.005013,0.008059,0.043966,0.026089,0.048219,0.009753,0.051184,0.003093,0.010073,0.011901,0.025135,0.002245,0.013495,electric guitar
0.058637,0.032762,3.190703,0.125203,0.166691,0.422206,0.009790,0.079614,-23.772438,1.595490,-0.213259,0.668246,0.203175,0.446743,-0.131182,0.132577,0.050506,0.053575,-0.030717,0.110685,0.050953,0.005422,0.008555,0.035204,0.017609,0.016322,0.006632,0.044104,0.003473,0.007857,0.011958,0.030842,0.001270,0.023557,0.013924,0.014018,0.111885,0.026505,0.026319,0.197374,0.005397,0.021047,1.071170,0.659418,0.378190,0.310064,0.340883,0.372220,0.306901,0.269643,0.266905,0.398706,0.353488,0.267496,0.203540,0.004927,0.009471,0.030161,0.019548,0.018621,0.006691,0.039813,0.004747,0.008336,0.011509,0.023140,0.001270,0.010006,electric guitar
0.083368,0.127389,3.230059,0.173712,0.180311,0.798653,0.002731,0.128795,-20.848994,1.056924,0.300112,0.549502,0.238488,0.334152,0.291085,0.200824,0.210088,0.244824,0.104152,0.234198,-0.002871,0.005940,0.002893,0.079074,0.004244,0.030614,0.008822,0.039140,0.001539,0.004050,0.012438,0.032355,0.002223,0.031725,0.019434,0.029681,0.055165,0.018546,0.011138,0.205676,0.001479,0.044190,0.325906,0.242993,0.215208,0.192237,0.198324,0.197316,0.212612,0.161728,0.185163,0.193203,0.168757,0.164920,0.164013,0.004970,0.002308,0.049764,0.003011,0.020412,0.006170,0.035101,0.001638,0.003965,0.010013,0.024105,0.001753,0.011161,electric guitar
0.064912,0.076452,3.179685,0.151478,0.176187,0.605202,0.004083,0.101225,-21.727440,1.658867,0.628730,0.435861,-0.031469,0.152679,0.052985,-0.096285,-0.004530,0.034185,-0.167482,-0.217663,-0.210997,0.017752,0.008267,0.046658,0.042557,0.013545,0.007178,0.046815,0.001614,0.002806,0.016666,0.026290,0.003577,0.029173,0.029338,0.035307,0.103049,0.039537,0.028582,0.314555,0.003230,0.061452,0.511675,0.396190,0.283118,0.237711,0.215830,0.199864,0.194049,0.195794,0.201720,0.218544,0.186997,0.181797,0.203047,0.014733,0.007477,0.036998,0.028309,0.012203,0.005027,0.038977,0.001724,0.002066,0.012658,0.018190,0.003641,0.011236,electric guitar
0.063287,0.079667,3.204141,0.147631,0.175254,0.575422,0.003778,0.097591,-21.502282,1.576983,0.476846,0.464230,-0.035311,0.216425,0.082935,-0.067069,-0.078288,-0.093499,-0.174023,-0.156586,-0.128232,0.009790,0.006337,0.048713,0.042085,0.017871,0.010487,0.050253,0.001609,0.003908,0.016145,0.015174,0.002098,0.026724,0.025245,0.033743,0.095773,0.037457,0.028970,0.279500,0.002326,0.045513,0.476511,0.350187,0.298028,0.248875,0.251193,0.200518,0.202553,0.219694,0.228835,0.230611,0.211165,0.177181,0.189571,0.008178,0.005215,0.039608,0.028994,0.015118,0.008425,0.033915,0.001304,0.003201,0.011396,0.010807,0.002555,0.009908,electric guitar
0.079491,0.114491,3.231903,0.166432,0.174963,0.784376,0.002818,0.121833,-20.964221,1.081361,0.334116,0.494281,0.269358,0.324494,0.246857,0.237050,0.238404,0.240758,0.077618,0.154162,0.065398,0.007765,0.004371,0.080685,0.003507,0.026689,0.008636,0.039170,0.001493,0.004337,0.014992,0.031261,0.002506,0.032552,0.017786,0.028588,0.056583,0.017780,0.011603,0.205809,0.001768,0.035787,0.325481,0.254032,0.212664,0.205058,0.190364,0.183383,0.184308,0.171327,0.185517,0.176509,0.165937,0.171612,0.161152,0.006626,0.003338,0.049191,0.002635,0.018285,0.005561,0.037807,0.001814,0.003759,0.012433,0.023418,0.002071,0.011245,electric guitar
0.093335,0.070401,3.257498,0.189586,0.183064,0.923252,0.001100,0.170197,-21.988377,1.629486,0.328068,0.020885,0.116189,0.146664,0.131464,0.101322,0.190681,0.285986,0.190969,-0.123691,-0.108322,0.013448,0.012292,0.083697,0.004179,0.006863,0.005255,0.017755,0.003230,0.001956,0.008132,0.016542,0.010989,0.024710,0.013415,0.010794,0.030414,0.011923,0.011067,0.126340,0.000198,0.026807,0.167307,0.178358,0.174178,0.154228,0.146910,0.165265,0.159183,0.156385,0.147921,0.146203,0.141845,0.136677,0.131537,0.008728,0.005298,0.019375,0.002671,0.003172,0.002983,0.006928,0.001433,0.001270,0.004463,0.007433,0.005425,0.004562,electric guitar
0.035737,0.061306,3.239027,0.084429,0.139701,0.249927,0.002054,0.056676,-21.821010,2.346477,-0.290641,0.073057,-0.200030,-0.070314,-0.245564,0.316236,-0.236901,0.305869,-0.129840,0.082457,-0.017335,0.049770,0.015266,0.019739,0.002374,0.009048,0.027303,0.037712,0.003058,0.004465,0.016419,0.021815,0.023603,0.019004,0.005226,0.012547,0.040629,0.016344,0.031055,0.072698,0.000780,0.011226,0.330779,0.216225,0.193900,0.199023,0.135301,0.181400,0.167131,0.146745,0.154534,0.146457,0.156906,0.139735,0.133215,0.014285,0.010058,0.007886,0.001638,0.005010,0.010855,0.014060,0.001832,0.002640,0.009070,0.007542,0.008964,0.002712,electric guitar
0.042485,0.093970,3.197021,0.140033,0.184111,0.310490,0.004416,0.051044,-22.236900,2.238283,0.395449,0.405711,0.128353,0.177771,0.191370,0.213593,0.091094,0.121525,-0.032294,0.137337,0.064256,0.019515,0.003472,0.113897,0.006359,0.021224,0.006851,0.031734,0.000691,0.002385,0.032311,0.026908,0.006377,0.042359,0.020193,0.028733,0.073416,0.041658,0.034020,0.181290,0.002945,0.035451,0.539843,0.278557,0.298393,0.246085,0.217614,0.220401,0.203137,0.200471,0.193887,0.198597,0.194220,0.192114,0.188823,0.014482,0.004273,0.045453,0.005877,0.014650,0.005149,0.022785,0.000652,0.002561,0.021762,0.019189,0.004914,0.009536,electric guitar
0.058827,0.091696,3.195466,0.141707,0.172160,0.466916,0.003968,0.077983,-21.376591,1.794896,0.223903,0.421357,0.096339,0.090597,0.234881,0.111121,0.256286,0.268475,0.024506,0.046264,-0.002723,0.018701,0.004210,0.075617,0.005408,0.019101,0.007253,0.047391,0.001643,0.004480,0.026390,0.023547,0.008287,0.030968,0.020303,0.034068,0.097390,0.028092,0.022180,0.203460,0.002513,0.037584,0.312041,0.245444,0.274438,0.216255,0.198545,0.192392,0.194083,0.174214,0.186379,0.169511,0.186635,0.163126,0.173447,0.012417,0.003929,0.045343,0.004613,0.012572,0.005694,0.035026,0.002182,0.004542,0.018409,0.018460,0.006562,0.010641,electric guitar
0.066659,0.100232,3.184952,0.161361,0.179828,0.652880,0.004154,0.098339,-21.301204,1.460663,0.572749,0.328037,0.226464,0.347839,0.133128,0.243322,0.217861,0.322765,0.000354,-0.078143,0.030520,0.012984,0.003076,0.102524,0.004139,0.020192,0.002998,0.048285,0.001771,0.002660,0.025587,0.030589,0.003907,0.037986,0.019288,0.026896,0.089507,0.017867,0.014361,0.217357,0.002231,0.042980,0.386181,0.232380,0.156276,0.170342,0.178151,0.163281,0.174286,0.152333,0.194487,0.165599,0.147692,0.153780,0.166901,0.009188,0.002534,0.055127,0.003218,0.016456,0.001819,0.033198,0.001361,0.002344,0.022656,0.026167,0.003351,0.012026,electric guitar
0.077652,0.112236,3.222716,0.160053,0.174456,0.750540,0.002945,0.123652,-20.752445,1.180161,0.200810,0.355668,0.304542,0.294095,0.181011,0.214341,0.252677,0.250801,-0.041716,0.074610,0.069142,0.018509,0.004469,0.044563,0.003745,0.020150,0.005559,0.039704,0.004025,0.003312,0.029890,0.044377,0.003806,0.026128,0.017104,0.028425,0.068178,0.020431,0.015116,0.190023,0.001674,0.036373,0.252972,0.228011,0.206773,0.200781,0.185020,0.186832,0.172820,0.160335,0.168917,0.179914,0.183294,0.159595,0.174022,0.013846,0.003761,0.042436,0.002510,0.012027,0.003743,0.036792,0.004428,0.002666,0.016898,0.023044,0.003204,0.009515,electric guitar
0.094940,0.109189,3.227116,0.182222,0.185113,0.947394,0.002304,0.159992,-20.914629,1.090380,0.348601,0.393067,0.354208,0.507647,0.133888,0.230458,0.145909,0.174804,0.171364,0.131488,0.093879,0.018125,0.003965,0.055661,0.002053,0.029036,0.010559,0.048875,0.001141,0.002067,0.009940,0.042415,0.001621,0.026368,0.018740,0.029499,0.064733,0.015631,0.013225,0.230755,0.001186,0.045438,0.281090,0.197260,0.179451,0.159090,0.158252,0.163774,0.159276,0.150672,0.156769,0.138955,0.138472,0.148065,0.130303,0.009083,0.003018,0.039446,0.001162,0.015371,0.006039,0.034558,0.000858,0.001330,0.006220,0.020792,0.001023,0.009690,electric guitar
